Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY
ID129964,129964,2109,48.812,54.208,29.696,0,1800,90,0.25,1
ID130242,130242,2118,56.483,65.183,34.749,0,1800,90,0.25,1
ID130269,130269,2119,57.3,71.103,12.34,0,1800,90,0.25,1
ID130349,130349,2121,47.335,66.537,32.404,0,1800,90,0.25,1
ID130377,130377,2122,39.264,1.194,30.102,0,1800,90,0.25,1
ID130465,130465,2125,74.978,11.293,40.595,0,1800,90,0.25,1
ID130529,130529,2127,21.599,43.53,35.407,0,1800,90,0.25,1
ID130541,130541,2128,36.866,4.048,8.305,0,1800,90,0.25,1
ID130654,130654,2132,62.204,61.868,8.057,0,1800,90,0.25,1
ID131014,131014,2144,35.155,51.861,5.297,0,1800,90,0.25,1
ID131138,131138,2148,41.41,75.585,3.308,0,1800,90,0.25,1
ID131265,131265,2152,37.882,76.945,35.9,0,1800,90,0.25,1
ID131394,131394,2156,40.309,10.842,44.2,0,1800,90,0.25,1
ID132135,132135,2181,47.623,18.504,52.198,0,1800,90,0.25,1
ID132484,132484,2193,75.64,16.801,3.396,0,1800,90,0.25,1
ID132788,132788,2203,67.535,66.761,52.995,0,1800,90,0.25,1
ID132888,132888,2206,36.405,4.913,53.067,0,1800,90,0.25,1
ID132909,132909,2207,69.271,19.835,30.604,0,1800,90,0.25,1
ID133315,133315,2220,57.058,75.98,42.409,0,1800,90,0.25,1
ID133349,133349,2221,62.42,22.583,24.296,0,1800,90,0.25,1
ID133542,133542,2228,35.212,21.646,33.931,0,1800,90,0.25,1
ID133712,133712,2234,64.75,76.039,45.025,0,1800,90,0.25,1
ID133742,133742,2235,59.989,17.856,7.163,0,1800,90,0.25,1
ID133829,133829,2237,29.067,47.16,6.505,0,1800,90,0.25,1
ID133938,133938,2241,56.777,5.98,51.313,0,1800,90,0.25,1
ID133956,133956,2242,47.096,68.212,51.037,0,1800,90,0.25,1
ID133998,133998,2243,53.081,34.327,11.965,0,1800,90,0.25,1
ID134350,134350,2255,23.552,7.522,31.512,0,1800,90,0.25,1
ID134386,134386,2256,64.15,47.02,14.025,0,1800,90,0.25,1
ID134407,134407,2257,29.624,7.624,21.792,0,1800,90,0.25,1
ID134451,134451,2258,28.873,68.716,2.158,0,1800,90,0.25,1
ID134536,134536,2261,35.001,72.352,1.571,0,1800,90,0.25,1
ID134605,134605,2263,62.726,58.232,0.907,0,1800,90,0.25,1
ID134839,134839,2271,67.557,4.145,24.926,0,1800,90,0.25,1
ID134932,134932,2274,31.082,31.531,29.102,0,1800,90,0.25,1
ID134960,134960,2275,33.042,68.456,37.49,0,1800,90,0.25,1
ID134975,134975,2276,48.781,36.621,26.655,0,1800,90,0.25,1
ID135057,135057,2278,64.095,77.099,45.053,0,1800,90,0.25,1
ID135128,135128,2281,44.729,28.738,38.134,0,1800,90,0.25,1
ID135360,135360,2288,43.052,66.772,5.399,0,1800,90,0.25,1
ID135622,135622,2297,33.621,49.05,49.792,0,1800,90,0.25,1
ID135635,135635,2298,26.401,58.664,10.697,0,1800,90,0.25,1
ID135669,135669,2299,36.83,44.024,38.989,0,1800,90,0.25,1
ID135815,135815,2304,61.104,70.297,20.749,0,1800,90,0.25,1
ID135988,135988,2309,34.492,32.727,9.246,0,1800,90,0.25,1
ID136109,136109,2313,52.594,35.045,43.579,0,1800,90,0.25,1
ID136281,136281,2319,72.721,41.301,11.995,0,1800,90,0.25,1
ID136385,136385,2323,47.548,17.633,48.532,0,1800,90,0.25,1
ID136460,136460,2325,26.567,47.502,11.715,0,1800,90,0.25,1
ID136477,136477,2326,49.143,70.775,45.183,0,1800,90,0.25,1
ID136604,136604,2330,44.376,63.136,37.114,0,1800,90,0.25,1
ID136686,136686,2333,48.426,42.576,2.66,0,1800,90,0.25,1
ID136819,136819,2337,28.28,9.674,25.255,0,1800,90,0.25,1
ID136941,136941,2341,73.02,1.195,22.952,0,1800,90,0.25,1
ID137059,137059,2345,27.223,0.815,12.052,0,1800,90,0.25,1
ID137258,137258,2352,23.081,26.191,2.612,0,1800,90,0.25,1
ID137550,137550,2361,41.361,75.158,17.928,0,1800,90,0.25,1
ID137568,137568,2362,69.636,17.934,1.948,0,1800,90,0.25,1
ID137604,137604,2363,21.184,30.07,8.756,0,1800,90,0.25,1
ID137665,137665,2365,24.779,69.733,44.431,0,1800,90,0.25,1
ID137773,137773,2369,54.43,71.219,1.62,0,1800,90,0.25,1
ID137793,137793,2370,30.178,31.954,36.852,0,1800,90,0.25,1
ID138227,138227,2384,54.628,74.577,27.841,0,1800,90,0.25,1
ID138339,138339,2388,33.632,34.078,35.916,0,1800,90,0.25,1
ID138501,138501,2393,33.832,32.268,33.89,0,1800,90,0.25,1
ID138524,138524,2394,60.34,72.747,36.591,0,1800,90,0.25,1
ID138557,138557,2395,45.916,77.229,43.815,0,1800,90,0.25,1
ID138591,138591,2396,66.396,62.107,40.899,0,1800,90,0.25,1
ID138686,138686,2399,45.257,28.905,24.416,0,1800,90,0.25,1
ID138841,138841,2404,46.291,67.129,37.467,0,1800,90,0.25,1
ID138891,138891,2406,51.703,48.421,32.836,0,1800,90,0.25,1
ID138940,138940,2408,33.661,30.149,5.653,0,1800,90,0.25,1
ID139017,139017,2410,74.065,19.704,49.281,0,1800,90,0.25,1
ID139054,139054,2412,27.296,29.581,17.704,0,1800,90,0.25,1
ID139109,139109,2413,68.089,23.067,34.328,0,1800,90,0.25,1
ID139212,139212,2417,40.318,45.521,48.651,0,1800,90,0.25,1
ID139393,139393,2423,36.334,51.564,39.152,0,1800,90,0.25,1
ID139462,139462,2425,23.573,21.289,33.891,0,1800,90,0.25,1
ID139539,139539,2428,37.04,38.588,17.327,0,1800,90,0.25,1
ID139636,139636,2431,68.488,2.21,34.39,0,1800,90,0.25,1
ID139668,139668,2432,21.783,62.054,21.0,0,1800,90,0.25,1
ID139796,139796,2436,66.197,77.979,24.915,0,1800,90,0.25,1
ID140007,140007,2443,47.925,44.19,24.459,0,1800,90,0.25,1
ID140021,140021,2444,68.011,21.01,1.496,0,1800,90,0.25,1
ID140061,140061,2445,45.362,25.878,2.681,0,1800,90,0.25,1
ID140108,140108,2447,52.727,65.437,24.298,0,1800,90,0.25,1
ID140199,140199,2450,68.734,53.446,14.429,0,1800,90,0.25,1
ID140366,140366,2455,30.454,67.832,18.547,0,1800,90,0.25,1
ID140394,140394,2456,74.451,25.448,46.535,0,1800,90,0.25,1
ID140474,140474,2459,29.095,25.129,49.792,0,1800,90,0.25,1
ID140499,140499,2460,73.734,29.312,42.334,0,1800,90,0.25,1
ID140598,140598,2463,40.553,20.237,15.426,0,1800,90,0.25,1
ID140758,140758,2468,45.572,77.504,41.269,0,1800,90,0.25,1
ID140790,140790,2469,74.422,79.548,3.897,0,1800,90,0.25,1
ID140803,140803,2470,43.904,71.615,50.829,0,1800,90,0.25,1
ID140923,140923,2474,27.777,24.273,44.1,0,1800,90,0.25,1
ID141027,141027,2477,40.473,2.304,37.847,0,1800,90,0.25,1
ID141356,141356,2488,21.112,72.73,31.859,0,1800,90,0.25,1
ID141415,141415,2490,67.226,12.64,2.556,0,1800,90,0.25,1
ID141615,141615,2497,35.045,46.721,23.993,0,1800,90,0.25,1
ID141675,141675,2499,27.362,44.546,5.058,0,1800,90,0.25,1
ID141859,141859,2505,39.659,57.199,37.379,0,1800,90,0.25,1
ID142032,142032,2511,72.903,62.255,39.607,0,1800,90,0.25,1
ID142276,142276,2519,69.618,76.169,7.626,0,1800,90,0.25,1
ID142497,142497,2526,74.184,5.58,41.091,0,1800,90,0.25,1
ID142641,142641,2531,50.6,44.602,26.049,0,1800,90,0.25,1
ID142725,142725,2534,32.745,73.375,38.23,0,1800,90,0.25,1
ID142750,142750,2535,33.451,5.259,0.564,0,1800,90,0.25,1
ID142862,142862,2539,25.425,44.085,10.134,0,1800,90,0.25,1
ID142906,142906,2540,59.474,40.282,29.147,0,1800,90,0.25,1
ID143015,143015,2544,51.5,66.392,22.683,0,1800,90,0.25,1
ID143057,143057,2545,33.929,67.046,6.467,0,1800,90,0.25,1
ID143339,143339,2554,43.631,57.107,38.241,0,1800,90,0.25,1
ID143410,143410,2557,39.69,74.072,46.812,0,1800,90,0.25,1
ID143517,143517,2560,34.067,34.682,31.045,0,1800,90,0.25,1
ID143558,143558,2562,66.337,42.593,49.059,0,1800,90,0.25,1
ID143609,143609,2563,66.444,17.507,42.47,0,1800,90,0.25,1
ID143640,143640,2564,65.956,31.793,35.748,0,1800,90,0.25,1
ID143710,143710,2567,32.013,63.983,8.925,0,1800,90,0.25,1
ID143753,143753,2568,60.011,36.676,47.277,0,1800,90,0.25,1
ID143787,143787,2569,67.862,36.699,52.946,0,1800,90,0.25,1
ID143829,143829,2571,62.788,27.897,14.413,0,1800,90,0.25,1
ID143892,143892,2573,43.578,70.894,30.389,0,1800,90,0.25,1
ID100036,100036,7,49.899,47.457,42.761,0,1820,91,0.25,1
ID100233,100233,46,63.041,38.893,3.201,0,1820,91,0.25,1
ID100255,100255,51,53.796,47.285,2.567,0,1820,91,0.25,1
ID100293,100293,58,24.99,29.5,44.283,0,1820,91,0.25,1
ID100392,100392,78,62.071,18.371,32.061,0,1820,91,0.25,1
ID100550,100550,110,69.325,40.546,36.244,0,1820,91,0.25,1
ID100835,100835,167,53.02,34.584,42.201,0,1820,91,0.25,1
ID100930,100930,186,66.454,50.313,25.397,0,1820,91,0.25,1
ID100954,100954,190,34.941,59.351,48.408,0,1820,91,0.25,1
ID101061,101061,208,31.925,75.449,37.985,0,1820,91,0.25,1
ID101094,101094,213,43.024,45.389,13.175,0,1820,91,0.25,1
ID101467,101467,275,63.196,74.182,17.806,0,1820,91,0.25,1
ID101493,101493,280,38.944,14.781,1.082,0,1820,91,0.25,1
ID101505,101505,282,39.606,67.971,13.181,0,1820,91,0.25,1
ID101530,101530,286,26.097,78.57,45.472,0,1820,91,0.25,1
ID101746,101746,322,59.114,35.4,23.068,0,1820,91,0.25,1
ID101863,101863,341,51.566,5.422,18.928,0,1820,91,0.25,1
ID101926,101926,350,24.702,22.943,31.722,0,1820,91,0.25,1
ID102112,102112,377,22.802,22.582,2.247,0,1820,91,0.25,1
ID102150,102150,382,73.333,76.869,30.686,0,1820,91,0.25,1
ID102341,102341,410,27.369,13.418,48.454,0,1820,91,0.25,1
ID102418,102418,421,38.328,42.573,33.556,0,1820,91,0.25,1
ID102814,102814,477,42.639,41.862,31.771,0,1820,91,0.25,1
ID102867,102867,484,50.472,15.389,40.207,0,1820,91,0.25,1
ID103073,103073,510,27.153,72.392,52.929,0,1820,91,0.25,1
ID103122,103122,516,40.07,73.857,29.246,0,1820,91,0.25,1
ID103170,103170,522,42.443,1.52,40.91,0,1820,91,0.25,1
ID103187,103187,524,53.566,8.788,27.183,0,1820,91,0.25,1
ID103704,103704,589,65.248,8.599,23.751,0,1820,91,0.25,1
ID103795,103795,600,54.016,55.594,28.904,0,1820,91,0.25,1
ID103826,103826,604,23.039,67.332,36.184,0,1820,91,0.25,1
ID103903,103903,613,63.23,35.443,44.788,0,1820,91,0.25,1
ID103958,103958,619,40.815,64.338,41.675,0,1820,91,0.25,1
ID104005,104005,624,34.315,30.455,23.224,0,1820,91,0.25,1
ID104054,104054,630,30.044,27.504,43.47,0,1820,91,0.25,1
ID104072,104072,632,33.351,33.628,29.061,0,1820,91,0.25,1
ID104083,104083,633,32.781,6.148,33.732,0,1820,91,0.25,1
ID104219,104219,648,63.452,25.14,51.743,0,1820,91,0.25,1
ID104316,104316,659,70.257,30.788,26.861,0,1820,91,0.25,1
ID104457,104457,675,34.773,29.904,53.301,0,1820,91,0.25,1
ID104479,104479,677,22.922,67.061,5.597,0,1820,91,0.25,1
ID104588,104588,689,46.673,61.27,32.673,0,1820,91,0.25,1
ID104764,104764,709,75.244,60.971,28.119,0,1820,91,0.25,1
ID105109,105109,746,58.242,26.32,34.572,0,1820,91,0.25,1
ID105233,105233,758,60.415,20.163,39.477,0,1820,91,0.25,1
ID105390,105390,774,30.044,54.262,52.4,0,1820,91,0.25,1
ID105401,105401,775,27.598,27.732,9.602,0,1820,91,0.25,1
ID105519,105519,787,55.702,42.478,4.777,0,1820,91,0.25,1
ID105890,105890,824,56.005,74.436,39.818,0,1820,91,0.25,1
ID105911,105911,826,67.712,70.816,27.583,0,1820,91,0.25,1
ID106112,106112,846,58.595,43.587,8.244,0,1820,91,0.25,1
ID106231,106231,858,67.112,22.028,9.159,0,1820,91,0.25,1
ID106594,106594,891,73.155,15.869,48.216,0,1820,91,0.25,1
ID106627,106627,894,58.789,18.033,20.779,0,1820,91,0.25,1
ID106679,106679,898,21.012,20.702,12.133,0,1820,91,0.25,1
ID106707,106707,901,75.634,0.742,35.991,0,1820,91,0.25,1
ID106872,106872,916,33.238,21.836,51.31,0,1820,91,0.25,1
ID106918,106918,920,26.295,74.29,12.906,0,1820,91,0.25,1
ID107100,107100,937,27.7,36.726,32.089,0,1820,91,0.25,1
ID107123,107123,939,21.786,41.081,52.088,0,1820,91,0.25,1
ID107179,107179,944,47.295,51.654,30.61,0,1820,91,0.25,1
ID107299,107299,955,42.657,1.151,33.94,0,1820,91,0.25,1
ID107445,107445,967,52.064,25.112,3.951,0,1820,91,0.25,1
ID107653,107653,984,63.819,25.02,42.666,0,1820,91,0.25,1
ID107783,107783,995,32.513,18.613,29.311,0,1820,91,0.25,1
ID107875,107875,1003,68.276,56.325,11.54,0,1820,91,0.25,1
ID107999,107999,1013,75.301,78.031,21.883,0,1820,91,0.25,1
ID108039,108039,1016,21.554,35.05,32.934,0,1820,91,0.25,1
ID108048,108048,1017,20.95,19.86,24.568,0,1820,91,0.25,1
ID108083,108083,1020,71.672,70.364,32.505,0,1820,91,0.25,1
ID108248,108248,1034,46.699,11.279,38.167,0,1820,91,0.25,1
ID108266,108266,1035,28.924,45.905,40.386,0,1820,91,0.25,1
ID109127,109127,1103,57.943,55.369,28.579,0,1820,91,0.25,1
ID109165,109165,1106,29.908,2.935,42.961,0,1820,91,0.25,1
ID109258,109258,1113,71.064,15.113,13.84,0,1820,91,0.25,1
ID109292,109292,1115,50.026,52.169,0.608,0,1820,91,0.25,1
ID109345,109345,1119,45.314,42.835,53.7,0,1820,91,0.25,1
ID109449,109449,1127,23.251,69.125,0.869,0,1820,91,0.25,1
ID109459,109459,1128,69.924,55.627,11.059,0,1820,91,0.25,1
ID109483,109483,1130,73.292,4.339,26.374,0,1820,91,0.25,1
ID109571,109571,1137,69.692,79.473,49.833,0,1820,91,0.25,1
ID109637,109637,1142,20.917,10.49,36.223,0,1820,91,0.25,1
ID109668,109668,1144,56.948,7.303,28.569,0,1820,91,0.25,1
ID109828,109828,1156,59.648,40.885,3.856,0,1820,91,0.25,1
ID109891,109891,1161,40.924,42.246,23.649,0,1820,91,0.25,1
ID110176,110176,1181,65.214,41.264,5.149,0,1820,91,0.25,1
ID110237,110237,1186,21.432,27.422,45.184,0,1820,91,0.25,1
ID110264,110264,1188,45.707,55.853,12.652,0,1820,91,0.25,1
ID110447,110447,1201,39.639,59.461,5.169,0,1820,91,0.25,1
ID110499,110499,1204,50.935,24.185,25.809,0,1820,91,0.25,1
ID110588,110588,1211,67.582,5.414,48.924,0,1820,91,0.25,1
ID110617,110617,1213,68.869,18.536,23.267,0,1820,91,0.25,1
ID110833,110833,1228,43.554,73.999,24.707,0,1820,91,0.25,1
ID111036,111036,1242,32.181,77.832,26.634,0,1820,91,0.25,1
ID111228,111228,1255,24.555,26.671,46.786,0,1820,91,0.25,1
ID111317,111317,1261,43.584,32.605,45.713,0,1820,91,0.25,1
ID111460,111460,1271,29.573,52.757,9.634,0,1820,91,0.25,1
ID111524,111524,1275,24.803,24.638,26.394,0,1820,91,0.25,1
ID111706,111706,1287,63.933,45.256,32.874,0,1820,91,0.25,1
ID111839,111839,1296,70.364,38.337,17.91,0,1820,91,0.25,1
ID112004,112004,1307,42.41,31.507,38.008,0,1820,91,0.25,1
ID112163,112163,1317,36.525,35.596,15.668,0,1820,91,0.25,1
ID112213,112213,1320,67.724,15.279,25.63,0,1820,91,0.25,1
ID112227,112227,1321,51.466,59.045,6.734,0,1820,91,0.25,1
ID112299,112299,1325,59.182,37.976,12.845,0,1820,91,0.25,1
ID112338,112338,1328,54.999,39.251,20.32,0,1820,91,0.25,1
ID112442,112442,1334,55.073,17.714,33.464,0,1820,91,0.25,1
ID112596,112596,1344,58.967,52.106,26.992,0,1820,91,0.25,1
ID112632,112632,1346,32.1,78.409,4.929,0,1820,91,0.25,1
ID112873,112873,1361,66.347,65.726,34.864,0,1820,91,0.25,1
ID112899,112899,1363,64.963,33.688,33.594,0,1820,91,0.25,1
ID112913,112913,1364,38.81,10.435,26.168,0,1820,91,0.25,1
ID112986,112986,1368,61.123,24.482,18.484,0,1820,91,0.25,1
ID113155,113155,1379,61.592,11.945,39.073,0,1820,91,0.25,1
ID113292,113292,1387,74.926,78.375,13.147,0,1820,91,0.25,1
ID113327,113327,1389,50.307,37.446,28.965,0,1820,91,0.25,1
ID113389,113389,1393,36.524,75.122,27.954,0,1820,91,0.25,1
ID113436,113436,1396,44.254,32.53,20.137,0,1820,91,0.25,1
ID113491,113491,1399,67.234,18.115,31.707,0,1820,91,0.25,1
ID113510,113510,1400,70.697,57.36,39.081,0,1820,91,0.25,1
ID113640,113640,1408,44.264,3.25,29.449,0,1820,91,0.25,1
ID113824,113824,1419,24.453,66.011,22.765,0,1820,91,0.25,1
ID113900,113900,1423,73.967,24.335,38.375,0,1820,91,0.25,1
ID113978,113978,1428,25.747,39.836,40.204,0,1820,91,0.25,1
ID113994,113994,1429,64.904,23.182,27.752,0,1820,91,0.25,1
ID114176,114176,1439,39.878,14.282,36.714,0,1820,91,0.25,1
ID114208,114208,1441,66.648,33.575,32.442,0,1820,91,0.25,1
ID114222,114222,1442,29.135,49.848,8.56,0,1820,91,0.25,1
ID114342,114342,1449,56.055,33.649,10.824,0,1820,91,0.25,1
ID114670,114670,1468,37.247,60.848,41.488,0,1820,91,0.25,1
ID114723,114723,1470,48.4,30.072,37.904,0,1820,91,0.25,1
ID114773,114773,1473,39.266,14.368,18.359,0,1820,91,0.25,1
ID114787,114787,1474,38.491,3.501,39.854,0,1820,91,0.25,1
ID114811,114811,1475,23.263,41.588,49.483,0,1820,91,0.25,1
ID114849,114849,1477,22.511,17.569,27.516,0,1820,91,0.25,1
ID114851,114851,1478,38.344,2.551,11.336,0,1820,91,0.25,1
ID114903,114903,1480,28.987,61.115,37.954,0,1820,91,0.25,1
ID114930,114930,1482,37.299,54.293,38.181,0,1820,91,0.25,1
ID114966,114966,1484,68.678,45.198,48.554,0,1820,91,0.25,1
ID115027,115027,1487,50.922,5.674,7.392,0,1820,91,0.25,1
ID115147,115147,1494,47.595,60.877,8.802,0,1820,91,0.25,1
ID115313,115313,1503,59.259,77.867,53.59,0,1820,91,0.25,1
ID115528,115528,1515,58.163,48.651,37.458,0,1820,91,0.25,1
ID115591,115591,1518,56.248,36.267,33.981,0,1820,91,0.25,1
ID115652,115652,1522,28.388,73.838,53.499,0,1820,91,0.25,1
ID115849,115849,1532,55.939,31.217,39.951,0,1820,91,0.25,1
ID115897,115897,1535,68.409,79.643,13.146,0,1820,91,0.25,1
ID116014,116014,1541,35.69,53.731,31.398,0,1820,91,0.25,1
ID116082,116082,1544,23.614,36.07,8.109,0,1820,91,0.25,1
ID116241,116241,1553,46.781,33.84,40.698,0,1820,91,0.25,1
ID116471,116471,1565,33.958,51.457,18.928,0,1820,91,0.25,1
ID116646,116646,1574,60.857,12.003,26.829,0,1820,91,0.25,1
ID116895,116895,1586,35.932,11.331,37.528,0,1820,91,0.25,1
ID117111,117111,1597,37.206,72.368,42.614,0,1820,91,0.25,1
ID117157,117157,1599,67.149,73.571,18.054,0,1820,91,0.25,1
ID117215,117215,1602,39.45,22.792,22.782,0,1820,91,0.25,1
ID117243,117243,1604,22.811,72.175,15.164,0,1820,91,0.25,1
ID117424,117424,1613,70.216,12.485,41.106,0,1820,91,0.25,1
ID117507,117507,1617,24.226,21.52,28.604,0,1820,91,0.25,1
ID117543,117543,1619,45.254,27.131,46.366,0,1820,91,0.25,1
ID117577,117577,1620,71.616,42.882,51.649,0,1820,91,0.25,1
ID117584,117584,1621,49.422,49.41,13.644,0,1820,91,0.25,1
ID117763,117763,1629,54.56,9.336,42.776,0,1820,91,0.25,1
ID117809,117809,1632,49.31,46.272,16.07,0,1820,91,0.25,1
ID117839,117839,1633,24.425,57.694,25.526,0,1820,91,0.25,1
ID117870,117870,1635,73.543,50.98,15.36,0,1820,91,0.25,1
ID117939,117939,1638,65.296,79.387,22.718,0,1820,91,0.25,1
ID118159,118159,1648,63.835,43.47,22.63,0,1820,91,0.25,1
ID118397,118397,1660,66.963,19.88,33.245,0,1820,91,0.25,1
ID118504,118504,1665,62.056,7.186,22.857,0,1820,91,0.25,1
ID118608,118608,1670,62.471,37.859,21.265,0,1820,91,0.25,1
ID118713,118713,1675,72.496,17.375,13.223,0,1820,91,0.25,1
ID118769,118769,1677,42.322,24.748,38.067,0,1820,91,0.25,1
ID118789,118789,1678,33.683,30.661,11.515,0,1820,91,0.25,1
ID118837,118837,1680,28.682,49.473,33.743,0,1820,91,0.25,1
ID118946,118946,1685,64.849,35.522,27.088,0,1820,91,0.25,1
ID118952,118952,1686,41.179,6.928,3.872,0,1820,91,0.25,1
ID119109,119109,1693,47.881,34.79,44.53,0,1820,91,0.25,1
ID119354,119354,1704,21.456,18.556,40.156,0,1820,91,0.25,1
ID119625,119625,1716,41.554,70.612,40.925,0,1820,91,0.25,1
ID119652,119652,1717,67.614,36.364,5.53,0,1820,91,0.25,1
ID119832,119832,1726,54.303,25.019,36.096,0,1820,91,0.25,1
ID120075,120075,1737,73.804,17.42,44.078,0,1820,91,0.25,1
ID120261,120261,1745,64.755,6.602,9.451,0,1820,91,0.25,1
ID120321,120321,1747,28.927,23.133,13.558,0,1820,91,0.25,1
ID120335,120335,1748,28.927,38.222,24.485,0,1820,91,0.25,1
ID120447,120447,1753,48.387,2.232,8.203,0,1820,91,0.25,1
ID120535,120535,1757,46.872,67.019,47.744,0,1820,91,0.25,1
ID120606,120606,1760,69.907,27.969,52.276,0,1820,91,0.25,1
ID120981,120981,1776,20.691,4.454,1.33,0,1820,91,0.25,1
ID121066,121066,1780,25.294,37.051,9.059,0,1820,91,0.25,1
ID121090,121090,1781,58.636,15.596,30.897,0,1820,91,0.25,1
ID121254,121254,1788,37.565,53.602,6.671,0,1820,91,0.25,1
ID121321,121321,1790,66.731,57.707,43.379,0,1820,91,0.25,1
ID121394,121394,1793,36.758,20.87,23.707,0,1820,91,0.25,1
ID121588,121588,1802,56.129,52.484,41.238,0,1820,91,0.25,1
ID121629,121629,1803,49.917,5.851,38.145,0,1820,91,0.25,1
ID121645,121645,1804,65.275,51.29,21.113,0,1820,91,0.25,1
ID121860,121860,1813,38.501,50.25,50.812,0,1820,91,0.25,1
ID121901,121901,1815,41.896,12.304,35.762,0,1820,91,0.25,1
ID121935,121935,1816,33.723,45.628,17.206,0,1820,91,0.25,1
ID122076,122076,1822,37.379,62.704,33.238,0,1820,91,0.25,1
ID122181,122181,1826,69.24,44.671,19.751,0,1820,91,0.25,1
ID122204,122204,1827,21.705,45.574,47.396,0,1820,91,0.25,1
ID122451,122451,1837,44.515,11.507,13.858,0,1820,91,0.25,1
ID122507,122507,1840,71.272,70.876,39.326,0,1820,91,0.25,1
ID122662,122662,1846,24.595,47.511,33.527,0,1820,91,0.25,1
ID122682,122682,1847,42.556,79.656,36.535,0,1820,91,0.25,1
ID122705,122705,1848,66.995,79.137,48.47,0,1820,91,0.25,1
ID122744,122744,1849,49.722,15.377,40.709,0,1820,91,0.25,1
ID122783,122783,1851,74.865,51.647,41.055,0,1820,91,0.25,1
ID122805,122805,1852,69.155,43.77,17.548,0,1820,91,0.25,1
ID122851,122851,1854,75.389,23.085,22.585,0,1820,91,0.25,1
ID123038,123038,1861,67.723,58.008,15.733,0,1820,91,0.25,1
ID123756,123756,1889,20.246,9.664,6.259,0,1820,91,0.25,1
ID123781,123781,1890,31.96,22.368,39.352,0,1820,91,0.25,1
ID123814,123814,1892,59.341,14.561,42.064,0,1820,91,0.25,1
ID123959,123959,1897,64.34,57.677,2.219,0,1820,91,0.25,1
ID124060,124060,1901,34.919,60.031,45.243,0,1820,91,0.25,1
ID124164,124164,1905,51.482,62.948,49.723,0,1820,91,0.25,1
ID124365,124365,1913,54.505,12.631,13.616,0,1820,91,0.25,1
ID124641,124641,1924,32.76,48.933,28.736,0,1820,91,0.25,1
ID124679,124679,1925,44.624,53.395,9.815,0,1820,91,0.25,1
ID124757,124757,1928,46.862,33.042,37.598,0,1820,91,0.25,1
ID124804,124804,1930,42.151,30.873,16.604,0,1820,91,0.25,1
ID124953,124953,1935,39.197,4.861,0.622,0,1820,91,0.25,1
ID124987,124987,1936,59.075,48.087,40.625,0,1820,91,0.25,1
ID125302,125302,1948,35.544,71.104,44.387,0,1820,91,0.25,1
ID125528,125528,1957,37.356,53.518,14.484,0,1820,91,0.25,1
ID125558,125558,1958,40.568,47.024,21.928,0,1820,91,0.25,1
ID125672,125672,1962,40.396,19.32,1.563,0,1820,91,0.25,1
ID125882,125882,1969,67.287,19.408,5.114,0,1820,91,0.25,1
ID126071,126071,1976,73.981,73.542,23.448,0,1820,91,0.25,1
ID126134,126134,1978,22.224,26.075,43.956,0,1820,91,0.25,1
ID126165,126165,1980,46.752,54.57,11.674,0,1820,91,0.25,1
ID126209,126209,1981,66.023,61.967,46.247,0,1820,91,0.25,1
ID126475,126475,1991,64.735,79.045,14.705,0,1820,91,0.25,1
ID126560,126560,1994,75.869,75.618,1.603,0,1820,91,0.25,1
ID126602,126602,1995,75.295,71.791,9.304,0,1820,91,0.25,1
ID126629,126629,1996,33.222,18.504,23.654,0,1820,91,0.25,1
ID126677,126677,1998,24.355,78.781,32.041,0,1820,91,0.25,1
ID126697,126697,1999,26.143,32.401,4.683,0,1820,91,0.25,1
ID126875,126875,2005,26.608,57.207,31.487,0,1820,91,0.25,1
ID126914,126914,2006,66.69,78.369,32.863,0,1820,91,0.25,1
ID127041,127041,2010,65.376,43.631,43.116,0,1820,91,0.25,1
ID127096,127096,2012,62.758,40.846,6.932,0,1820,91,0.25,1
ID127181,127181,2015,49.008,57.186,2.941,0,1820,91,0.25,1
ID127211,127211,2016,68.429,49.418,19.462,0,1820,91,0.25,1
ID127328,127328,2020,66.835,3.965,8.514,0,1820,91,0.25,1
ID127372,127372,2022,67.024,69.86,41.043,0,1820,91,0.25,1
ID127606,127606,2030,46.005,7.251,29.096,0,1820,91,0.25,1
ID127720,127720,2034,47.695,18.881,35.556,0,1820,91,0.25,1
ID127858,127858,2038,37.554,19.603,24.59,0,1820,91,0.25,1
ID127884,127884,2039,49.52,42.722,16.489,0,1820,91,0.25,1
ID128083,128083,2046,54.183,52.607,36.853,0,1820,91,0.25,1
ID128122,128122,2047,43.906,18.393,42.057,0,1820,91,0.25,1
ID128356,128356,2055,32.444,59.129,14.432,0,1820,91,0.25,1
ID128390,128390,2056,62.623,79.867,18.875,0,1820,91,0.25,1
ID128471,128471,2059,73.879,48.791,40.133,0,1820,91,0.25,1
ID128563,128563,2062,35.806,70.889,50.19,0,1820,91,0.25,1
ID128675,128675,2066,60.149,59.034,4.099,0,1820,91,0.25,1
ID128794,128794,2070,65.366,24.817,5.358,0,1820,91,0.25,1
ID128845,128845,2071,54.057,36.539,13.414,0,1820,91,0.25,1
ID128880,128880,2072,65.575,32.576,46.75,0,1820,91,0.25,1
ID128977,128977,2076,54.082,55.798,29.525,0,1820,91,0.25,1
